mac_code_file,mac_name_length_offset,mac_mangled_name,x86_address,confidence,evidence,raw_inventory_status,raw_name_length_offset
CODE_06_AI.bin,0x00001896,DecideAnimsRequired__3CAIFv,0x00412100,high,"derives enabled chunk types from entities and managers; exact CAI sequence, signatures, and neighboring bodies corroborate ownership",exact_tuple,0x00001896
CODE_06_AI.bin,0x000018C8,AddTime__3CAIFi,0x004121E0,high,"adds the integer argument to CAI field +0xE8; exact CAI sequence, signatures, and neighboring bodies corroborate ownership",exact_tuple,0x000018C8
CODE_06_AI.bin,0x00001B74,Process__3CAIFUc,0x004121F0,high,"services one frame using its byte mode, clock, state, managers, and stream; exact CAI sequence, signatures, and neighboring bodies corroborate ownership",exact_tuple,0x00001B74
CODE_06_AI.bin,0x00001C3C,GetData__3CAIFP9CViewData,0x004124D0,high,"emits sequential 0x4C-byte view records and returns the count; exact CAI sequence, signatures, and neighboring bodies corroborate ownership",exact_tuple,0x00001C3C
CODE_06_AI.bin,0x00001C77,HitTrampoline__3CAIFRC7AICOORDP11CGameObject,0x004125C0,high,"forwards AICOORD and CGameObject to manager +0x1B4; exact CAI sequence, signatures, and neighboring bodies corroborate ownership",exact_tuple,0x00001C77
CODE_06_AI.bin,0x00001CC1,IsLemmingPlayerControlled__3CAIFP14CPlayerLemming,0x004125E0,high,"queries player-lemming manager +0x15C for the supplied object; exact CAI sequence, signatures, and neighboring bodies corroborate ownership",exact_tuple,0x00001CC1
CODE_06_AI.bin,0x00001D59,FireBullet__3CAIFUs11eBulletType6eOwneri7AICOORD7AICOORD,0x00412600,high,"copies two AICOORDs and forwards bullet type owner and id to manager +0x168; exact CAI sequence, signatures, and neighboring bodies corroborate ownership",exact_tuple,0x00001D59
CODE_06_AI.bin,0x00001E8A,ProcessMsg__3CAIFP10tagMESSAGE,0x00412660,high,"dispatches tagMESSAGE ids 2..8 to move clear door previous next and select actions; exact CAI sequence, signatures, and neighboring bodies corroborate ownership",exact_tuple,0x00001E8A
CODE_06_AI.bin,0x00000270,__ct__3CAIFP5CGame,0x00410C10,high,"constructs bases and owner +0x154, allocates the 100-entry table, then calls Restart; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00000270
CODE_06_AI.bin,0x00000C38,Restart__3CAIFv,0x00410D00,high,"resets clocks and registries and constructs every manager at +0x158..+0x1CC; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00000C38
CODE_06_AI.bin,0x00001160,__dt__3CAIFv,0x004117A0,high,"real non-deleting teardown unregisters and destroys every manager and owned table; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00001160
CODE_06_AI.bin,0x000011DC,Start__3CAIFv,0x00411B10,high,"initializes network/demo session timing and requests initial state; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x000011DC
CODE_06_AI.bin,0x00001ED1,PlayerCheckGroupIntersection__3CAIFP7CVSRectP7AICOORD,0x00412780,high,"forwards rect/output through player manager +0x15C vslot 0x50; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00001ED1
CODE_06_AI.bin,0x00001F2F,EnemyCheckGroupIntersection__3CAIFP7CVSRectP7AICOORD,0x004127A0,high,"forwards rect/output through enemy manager +0x174 vslot 0x50; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00001F2F
CODE_06_AI.bin,0x00001F8B,SheepCheckGroupIntersection__3CAIFP7CVSRectP7AICOORD,0x004127C0,high,"forwards rect/output through sheep manager +0x170 vslot 0x50; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00001F8B
CODE_06_AI.bin,0x00001FE1,BulletCheckGroupIntersection__3CAIFP7CVSRectP7AICOORD,0x004127E0,high,"forwards rect/output through projectile manager +0x168 vslot 0x50; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00001FE1
CODE_06_AI.bin,0x00002255,StepOn__3CAIFRC7AICOORDP11CGameObjectUs,0x00412890,high,"samples terrain then dispatches mine lift rock hand laser ice and invisible contacts by mask; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00002255
CODE_06_AI.bin,0x00002307,OpenDoor__3CAIFRC7AICOORDP11CGameObjectUs,0x00412AD0,high,"tests blocking tile 0x8000 and mask 0x20 then forwards to door manager +0x190; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00002307
CODE_06_AI.bin,0x00002374,GetNodePosition__3CAIFi,0x00412B60,high,"indexed node query returns a three-dword AICOORD through the hidden aggregate pointer; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00002374
CODE_06_AI.bin,0x000024D4,QuitGame__3CAIFv,0x00412C60,high,"clears end latch, writes status 5, and requests game state 5; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x000024D4
CODE_06_AI.bin,0x000025A9,SwitchMessage__3CAIF9swMessageiii,0x00412C80,high,"dispatches message kind plus three ints to lift door move and ice managers; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x000025A9
CODE_06_AI.bin,0x0000262E,GetPlayerPos__3CAIFiR7AICOORD,0x00412DC0,high,"finds player by 16-bit id and copies x y z fields into AICOORD; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x0000262E
CODE_06_AI.bin,0x0000266E,GetOrigin__3CAIFR7AICOORDRUc,0x00412E20,high,"fills coordinate and status outputs from the active player manager; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x0000266E
CODE_06_AI.bin,0x0000270C,AddNewTrapDoor__3CAIFiiiUl,0x00412EB0,high,"shifts three coordinates by 12, allocates an id, and appends type 0x18; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x0000270C
CODE_06_AI.bin,0x00002800,LoadLevel__3CAIFPUciUc,0x00412F10,high,"decodes AI version, dimensions, time, and player-count fields from buffer; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00002800
CODE_06_AI.bin,0x0000287E,FixUpLevel__3CAIFv,0x00412FB0,high,"post-load pass assigns missing 0xFFFF entity ids and fixes type 0x14 children; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x0000287E
CODE_06_AI.bin,0x000028AE,DoorId__3CAIFi,0x00413000,high,"indexed id query through door manager +0x190; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x000028AE
CODE_06_AI.bin,0x000028DA,LiftId__3CAIFi,0x00413020,high,"indexed id query through lift manager +0x18C; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x000028DA
CODE_06_AI.bin,0x00002902,GetDead__3CAIFv,0x00413040,high,"destructive no-argument read from player-lemming history; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00002902
CODE_06_AI.bin,0x0000291F,GetObjectRequired__3CAIF11eObjectType,0x00413090,high,"constant-true object-type query paired with the adjacent setter; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x0000291F
CODE_06_AI.bin,0x0000297B,SetObjectRequired__3CAIF11eObjectTypeUc,0x004130A0,high,"writes flags[type] for the enum and byte value except special types 0x211..0x212; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x0000297B
CODE_06_AI.bin,0x000029C8,FindMoverHeight__3CAIFiiRi,0x004130D0,high,"forwards two coordinates and output reference to move manager +0x1C0; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x000029C8
CODE_06_AI.bin,0x00002A36,AddANetworkStart__3CAIFiiii,0x00413180,high,"stores indexed x y z into parallel arrays +0x90 +0xA0 +0xB0; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00002A36
CODE_06_AI.bin,0x00002AE8,SetNetworkTrapDoors__3CAIFiiiii,0x004131E0,high,"stores network profile ranges and clamps marker arrays to 0..0x400; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00002AE8
CODE_06_AI.bin,0x00002BA8,LoadFlagInfo__3CAIFPUci,0x00413300,high,"decodes two flag/team words and swaps them according to game/network mode; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00002BA8
CODE_06_AI.bin,0x00002BD6,nDead__3CAIFv,0x00413370,high,"non-destructive no-argument player history count paired with GetDead; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00002BD6
CODE_06_AI.bin,0x00002C0C,Score__3CAIFi,0x00413390,high,"adds to score +0xF0 and clamps at distinctive 9999999; x86 signature, ILT/callers, CAI layout, and exact family sequence corroborate ownership",exact_tuple,0x00002C0C
CODE_06_AI.bin,0x000079BC,__ct__6CEnemyFP3CAIiiii,0x0041FBA0,high,"constructs ENMY object, binds CAI owner, scales xyz, samples terrain, and assigns slot id; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x000079BC
CODE_06_AI.bin,0x00007A88,Restart__6CEnemyFv,0x0041FCD0,high,"resets base state, restores position/heading, registers the object, and resets descriptors; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00007A88
CODE_06_AI.bin,0x00007B4C,__dt__6CEnemyFv,0x0041FDA0,high,"real teardown frees three behavior descriptors then destroys the level object base; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00007B4C
CODE_06_AI.bin,0x00007CBC,Process__6CEnemyFv,0x0041FEC0,high,"services selected descriptor then dispatches player state and terrain contacts; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00007CBC
CODE_06_AI.bin,0x00007D79,ProcessAction__6CEnemyF16eEnemyStateRules18eEnemyStateActionsP18tEnemyLemmingUnion,0x0041FF60,high,"evaluates rule and dispatches patrol or delayed-fire actions; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00007D79
CODE_06_AI.bin,0x00007E55,ProcessRule__6CEnemyF16eEnemyStateRules,0x00420000,high,"switches rule enum to constant, radius, inverse, and line-of-sight results; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00007E55
CODE_06_AI.bin,0x00007EB4,EnemyRule_RADIUS50__6CEnemyFv,0x00420070,high,"probes player and sheep boxes at radius 0x32; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00007EB4
CODE_06_AI.bin,0x00007F3B,EnemyRule_RADIUS50ANDLINEOFSIGHT__6CEnemyFv,0x00420090,high,"combines radius-50 probe with directional line-of-sight band; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00007F3B
CODE_06_AI.bin,0x00008049,EnemyAction_PATROL__6CEnemyFP18tEnemyLemmingUnion,0x004200F0,high,"reads descriptor node ids and appends movement command with loop/reverse handling; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00008049
CODE_06_AI.bin,0x00008095,EnemyAction_TURNANDFIRERAPID__6CEnemyFP18tEnemyLemmingUnion,0x004201A0,high,"arms fire request with distinctive 100-tick delay; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00008095
CODE_06_AI.bin,0x000080EB,EnemyAction_TURNANDFIRESLOW__6CEnemyFP18tEnemyLemmingUnion,0x004201B0,high,"arms fire request with distinctive 800-tick delay; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x000080EB
CODE_06_AI.bin,0x00008171,EnemyAction_TURNANDFIRERANDOM__6CEnemyFP18tEnemyLemmingUnion,0x004201C0,high,"uses session RNG for 150..1149 tick delay; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00008171
CODE_06_AI.bin,0x00008260,CheckRadius__6CEnemyFi,0x00420200,high,"builds square from enemy position/radius and queries player/sheep managers; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00008260
CODE_06_AI.bin,0x00008376,LineOfSight__6CEnemyF7AICOORD,0x004202A0,high,"compares target offset against fixed-point directional bounds 0x6A0 and 0x1350; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00008376
CODE_06_AI.bin,0x0000844C,TurnToFaceTarget__6CEnemyFv,0x00420350,high,"rotates heading one octant toward saved target and schedules update; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x0000844C
CODE_06_AI.bin,0x00008482,IsRequestingFire__6CEnemyFv,0x004203D0,high,"returns whether fire-request state +0x168 equals one; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x00008482
CODE_06_AI.bin,0x000084E8,RequestFire__6CEnemyFi,0x004203E0,high,"copies target coordinates and records caller delay; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x000084E8
CODE_06_AI.bin,0x000085AE,Fire__6CEnemyFv,0x00420430,high,"spawns enemy projectile toward saved target then advances request state; x86 signature, ILT/callers, ENMY layout, constants, and family sequence corroborate ownership",exact_tuple,0x000085AE
CODE_06_AI.bin,0x0001BEE8,__ct__14CPlayerLemmingFiiiiUcUl,0x0040ECB0,high,"constructs PLAS object, scales xyz, stores heading/player mode/owner, initializes stream subobject, and assigns slot id; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001BEE8
CODE_06_AI.bin,0x0001C13E,Restart__14CPlayerLemmingFv,0x0040ED90,high,"resets runtime, registers player or remote entity, initializes bounds/motion/state, and stages initial movement; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C13E
CODE_06_AI.bin,0x0001C1BC,__dt__14CPlayerLemmingFv,0x0040EFD0,high,"real non-deleting teardown destroys embedded stream state then managed entity base; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C1BC
CODE_06_AI.bin,0x0001C29D,HitBullet__14CPlayerLemmingFP7CBullet,0x0040F000,high,"checks current state and projectile result, handles network packet, schedules hit state, and turns opposite bullet heading; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C29D
CODE_06_AI.bin,0x0001C2D9,SetGroup__14CPlayerLemmingFP19CPlayerLemmingGroup,0x0040F0D0,high,"stores owner group pointer at +0x224; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C2D9
CODE_06_AI.bin,0x0001C31E,GetGroup__14CPlayerLemmingFv,0x0040F0E0,high,"returns owner group pointer from +0x224; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C31E
CODE_06_AI.bin,0x0001C351,SetGroupLeader__14CPlayerLemmingFUc,0x0040F0F0,high,"stores primary group-active byte/flag; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C351
CODE_06_AI.bin,0x0001C38A,SetGroup__14CPlayerLemmingFUc,0x0040F100,high,"stores secondary group-active byte/flag; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C38A
CODE_06_AI.bin,0x0001C3F8,Process__14CPlayerLemmingFv,0x0040F120,high,"dispatches active player child state table variant and remote/local group handling; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C3F8
CODE_06_AI.bin,0x0001C4E7,TurnToFaceCursor__14CPlayerLemmingFv,0x0040F160,high,"updates heading toward active group queue cursor; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C4E7
CODE_06_AI.bin,0x0001C5D9,TurnToFaceTarget__14CPlayerLemmingFv,0x0040F220,high,"updates heading toward requested target tile; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C5D9
CODE_06_AI.bin,0x0001C619,IsRequestingFire__14CPlayerLemmingFv,0x0040F2B0,high,"returns target-tile fire request latch; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C619
CODE_06_AI.bin,0x0001C68D,RequestFire__14CPlayerLemmingFii,0x0040F2C0,high,"validates state then stores fixed-point target tile and arms request latch; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C68D
CODE_06_AI.bin,0x0001C7AA,Fire__14CPlayerLemmingFv,0x0040F310,high,"emits projectile toward requested tile using current position and heading; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C7AA
CODE_06_AI.bin,0x0001C7DE,StartFiring__14CPlayerLemmingFv,0x0040F410,high,"schedules the player firing update ten ticks ahead; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C7DE
CODE_06_AI.bin,0x0001C810,EndFiring__14CPlayerLemmingFv,0x0040F420,high,"clears the target-tile fire request latch; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C810
CODE_06_AI.bin,0x0001C8A1,FacingCursor__14CPlayerLemmingFv,0x0040F430,high,"compares current heading with group queue-cursor direction; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C8A1
CODE_06_AI.bin,0x0001C92D,FacingTarget__14CPlayerLemmingFv,0x0040F4B0,high,"compares current heading with requested target-tile direction; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C92D
CODE_06_AI.bin,0x0001C9E6,Die__14CPlayerLemmingFv,0x0040F500,high,"removes active player entity, updates counters/group state, and schedules death state; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001C9E6
CODE_06_AI.bin,0x0001CA46,HitMine__14CPlayerLemmingFv,0x0040F600,high,"starts vertical mine-hit motion and updates player entity state; x86 signature, ILT/callers, PLAS vtable/layout, constants, and family sequence corroborate ownership",exact_tuple,0x0001CA46
CODE_06_AI.bin,0x000085D8,StartFiring__6CEnemyFv,0x004204D0,high,"vtable slot +0x8C starts firing phase with frame tick plus distinctive 10; signature, vtable slot, fields and constants, callers, and family semantics corroborate ownership",exact_tuple,0x000085D8
CODE_06_AI.bin,0x000086B8,EndFiring__6CEnemyFv,0x004204E0,high,"vtable slot +0x90 clears fire request and resumes a facing-directed step when height and tile flags permit; signature, vtable slot, fields and constants, callers, and family semantics corroborate ownership",exact_tuple,0x000086B8
CODE_06_AI.bin,0x00008712,HitBullet__6CEnemyFP7CBullet,0x00420600,high,"pointer-taking hit hook reads hitter state and facing, schedules 60 ticks, and turns opposite; signature, vtable slot, fields and constants, callers, and family semantics corroborate ownership",exact_tuple,0x00008712
CODE_06_AI.bin,0x0000879A,FacingTarget__6CEnemyFv,0x00420650,high,"vtable slot +0x98 compares heading with octant toward saved target; signature, vtable slot, fields and constants, callers, and family semantics corroborate ownership",exact_tuple,0x0000879A
CODE_06_AI.bin,0x0000880A,HitMine__6CEnemyFv,0x004206A0,high,"vtable slot +0x64 marks mine hit and removal, awards 300, and emits impact callback; signature, vtable slot, fields and constants, callers, and family semantics corroborate ownership",exact_tuple,0x0000880A
CODE_06_AI.bin,0x0000884E,HitBall__6CEnemyFv,0x004206F0,high,"no-argument vtable slot +0x58 marks hit state, sets 60-tick timer, and awards 300; signature, vtable slot, fields and constants, callers, and family semantics corroborate ownership",exact_tuple,0x0000884E
CODE_06_AI.bin,0x00008898,GetHit__6CEnemyFv,0x00420720,high,"terminal hit lifecycle removes enemy from active array and awards distinctive 500; signature, vtable slot, fields and constants, callers, and family semantics corroborate ownership",exact_tuple,0x00008898
CODE_06_AI.bin,0x0001CB48,GetData__14CPlayerLemmingFv,0x0040F640,high,"reads position, heading/state/variant, and timestamp from embedded EFF stream into player; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001CB48
CODE_06_AI.bin,0x0001CC40,AddData__14CPlayerLemmingFv,0x0040F6F0,high,"inverse stream operation writes command 0x2C, position/state/timestamp, and clears latch; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001CC40
CODE_06_AI.bin,0x0001CC92,CheckSFX__14CPlayerLemmingFv,0x0040F7A0,high,"compares current and cached SFX fields and updates dirty lifecycle; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001CC92
CODE_06_AI.bin,0x0001CD09,HasObject__14CPlayerLemmingF11eObjectType,0x0040F960,high,"special-cases type 5/ammo 50 then scans 12-entry object-type table; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001CD09
CODE_06_AI.bin,0x0001CD95,AddObject__14CPlayerLemmingF11eObjectTypeP11CGameObject,0x0040F9B0,high,"rejects duplicates, appends type and object pointer to parallel arrays with cap 12; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001CD95
CODE_06_AI.bin,0x0001CE43,RandomAction__14CPlayerLemmingFv,0x0040FA10,high,"uses session LCG and modulo-three action choice with three deadlines; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001CE43
CODE_06_AI.bin,0x0001CFAF,Resurrect__14CPlayerLemmingFRC7AICOORD,0x0040FA80,high,"copies AICOORD to position, clears full runtime state, re-registers entity, and resets object/ammo sentinels; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001CFAF
CODE_06_AI.bin,0x0001D03F,GetLastBalloon__14CPlayerLemmingFv,0x0040FBE0,high,"reverse-scans distinctive balloon codes 0x27 0x29 0x2B 0x2D and returns 0xFFFF if absent; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D03F
CODE_06_AI.bin,0x0001D0BF,RemoveObject__14CPlayerLemmingF11eObjectType,0x0040FC50,high,"finds type, compacts object arrays, and decrements count; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D0BF
CODE_06_AI.bin,0x0001D116,GetObject__14CPlayerLemmingFi,0x0040FCB0,high,"bounded indexed read from object table with 0xFFFF sentinel; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D116
CODE_06_AI.bin,0x0001D18F,ExternalControlEnd__14CPlayerLemmingFv,0x0040FCD0,high,"cleans variants 1/2 then requests action 8, otherwise action 0; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D18F
CODE_06_AI.bin,0x0001D3E8,OnBalloon__14CPlayerLemmingFv,0x0040FD10,high,"tracks selected balloon target, moves toward it, tests radius 16, consumes code 0x2B, and settles; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D3E8
CODE_06_AI.bin,0x0001D411,StartBalloon__14CPlayerLemmingFv,0x0040FF60,high,"exact no-op virtual body proven by PLAS vtable slot 0x00493968; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D411
CODE_06_AI.bin,0x0001D54D,RequestBalloon__14CPlayerLemmingFv,0x0040FF70,high,"maps balloon codes to target subtype, removes chosen object, fetches position, and awards 10; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D54D
CODE_06_AI.bin,0x0001D5D6,SetBored__14CPlayerLemmingFUl,0x00410090,high,"uses LCG random 0..4999, rounds by 0x42, divides by 0x32, and adds current deadline; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D5D6
CODE_06_AI.bin,0x0001D721,StartStanding__14CPlayerLemmingFv,0x00410100,high,"samples terrain/platform, dispatches contact flags, or initializes falling and landing coordinates; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D721
CODE_06_AI.bin,0x0001D77F,Action__14CPlayerLemmingF7eAction,0x00410220,high,"stores global time and applies action/state 8 through network-aware state setter; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D77F
CODE_06_AI.bin,0x0001D839,OnConveyor__14CPlayerLemmingFUcP4CIceUc,0x00410250,high,"exact active flag, ice pointer, detach flag shape maintaining attachment and notifications; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D839
CODE_06_AI.bin,0x0001D8AB,IsSelectable__14CPlayerLemmingFv,0x004102D0,high,"calls base predicate then rejects state 0x0F variants 1 and 2; signature, PLAS vtable/layout, ILTs/callers, constants, and inverse-family semantics corroborate ownership",exact_tuple,0x0001D8AB
CODE_06_AI.bin,0x0000C365,__ct__13CGenericGroupFP3CAIP14CObjectManagerP17CFormationManagerii,0x0041DDA0,high,"constructs managed group base with CAI/object/formation contexts, ten child slots, and sentinel bounds; signatures, managed-group vtable/layout, ILTs/callers, inverse pairs, constants, and family sequence corroborate ownership",exact_tuple,0x0000C365
CODE_06_AI.bin,0x0000C432,__dt__13CGenericGroupFv,0x0041DE40,high,"real non-deleting destructor restores group vtable, destroys ten children, then base; signatures, managed-group vtable/layout, ILTs/callers, inverse pairs, constants, and family sequence corroborate ownership",exact_tuple,0x0000C432
CODE_06_AI.bin,0x0000C482,Restart__13CGenericGroupFv,0x0041DE80,high,"resets runtime, clears ten child slots, and zeroes count; signatures, managed-group vtable/layout, ILTs/callers, inverse pairs, constants, and family sequence corroborate ownership",exact_tuple,0x0000C482
CODE_06_AI.bin,0x0000C4EC,Process__13CGenericGroupFv,0x0041DEB0,high,"requests state 0x18 and services each group child through virtual slot 0x14; signatures, managed-group vtable/layout, ILTs/callers, inverse pairs, constants, and family sequence corroborate ownership",exact_tuple,0x0000C4EC
CODE_06_AI.bin,0x0000C51B,GetElementsInGroup__13CGenericGroupFv,0x0041DEF0,high,"returns child count at +0x124; signatures, managed-group vtable/layout, ILTs/callers, inverse pairs, constants, and family sequence corroborate ownership",exact_tuple,0x0000C51B
CODE_06_AI.bin,0x0000C55B,GetFirstElementInGroup__13CGenericGroupFv,0x0041DF00,high,"resets iterator and returns first child; signatures, managed-group vtable/layout, ILTs/callers, inverse pairs, constants, and family sequence corroborate ownership",exact_tuple,0x0000C55B
CODE_06_AI.bin,0x0000C5B3,GetNextElementInGroup__13CGenericGroupFv,0x0041DF20,high,"advances bounded child iterator; signatures, managed-group vtable/layout, ILTs/callers, inverse pairs, constants, and family sequence corroborate ownership",exact_tuple,0x0000C5B3
CODE_06_AI.bin,0x0000C605,GetCurrentElementInGroup__13CGenericGroupFv,0x0041DF40,high,"returns current bounded iterator child; signatures, managed-group vtable/layout, ILTs/callers, inverse pairs, constants, and family sequence corroborate ownership",exact_tuple,0x0000C605
CODE_06_AI.bin,0x0000C661,GetNthElementInGroup__13CGenericGroupFi,0x0041DF60,high,"bounded indexed child access; signatures, managed-group vtable/layout, ILTs/callers, inverse pairs, constants, and family sequence corroborate ownership",exact_tuple,0x0000C661
